Date Time,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Pumped Water Generation,Manual Load_Reduction(MLR),Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF
09/04/2022 08:00,25486.335,25486.335,27899.376,1331.217,1393,20850,913,1742,0,46797,5657.99,11981.562,309.94,12291
09/04/2022 09:00,26267.068,26267.068,29109.826,1466.263,1446,21913,913,1412,0,46797,5653.691,12340.149,309.94,12650
09/04/2022 10:00,26032.935,26032.935,29027.775,1477.896,1472,22033,913,1039,0,46797,5615,12364.949,309.94,12674
09/04/2022 11:00,25707.935,25707.935,28924.784,1419.51,1474,21462,913,1280,0,46797,5615,12376.519,319.107,12695
09/04/2022 12:00,25827.201,25827.201,28882.921,1436.943,1471,21655,913,1210,0,46797,5615,12456.443,346.606,12803
09/04/2022 13:00,25724.935,25724.935,28385.497,1396.445,1456,21795,913,983,0,46797,5615,12406.784,341.656,12748
09/04/2022 14:00,25664.068,25664.068,28311.537,1388.2,1476,21704,913,992,0,46797,5615,12427.036,341.929,12768
09/04/2022 15:00,25963.025,25963.025,28516.499,1378.011,1453,22404.09,913,560,0,46797,5603.833,12340.938,336.801,12677
09/04/2022 16:00,26432.068,26432.068,29011.305,1382.489,1427,22802,913,702,0,46797,5368.3,12134.65,349.939,12484
09/04/2022 17:00,27037.935,27037.935,29543.612,1486.918,1365,22942,913,1239,0,46797,5334,12072.834,347.2,12420
09/04/2022 18:00,27801.935,27801.935,30238.256,1604.504,1348,23103,913,1848,0,46797,5334,12000.208,364.536,12364
09/04/2022 19:00,27041.935,27041.935,29383.256,1506.104,1384,23176,913,988,0,46797,5334,12009.208,364.536,12373
09/04/2022 20:00,25190.935,25190.935,27410.223,1329.668,1357,22651,914,0,0,46797,5412.133,11638.118,344.288,11982
09/04/2022 21:00,23584.935,23584.935,25606.409,1288.501,1369,21247,914,0,0,46797,5627,11182.738,288.606,11471
09/04/2022 22:00,22254.801,22254.801,23875.739,1201.487,1358,20563,914,0,0,46797,5627,11181.275,288.606,11469
09/04/2022 23:00,21163.068,21163.068,22644.631,1178.029,1372,20305,913,0,0,46797,5548.867,11195.762,288.606,11484
10/04/2022 00:00,20268.068,20268.068,21661.246,1185.095,1286,19869,912,0,0,46797,5469,11205.375,288.606,11493
10/04/2022 01:00,19925.935,19925.935,20969.689,1119.096,1063,19749,913,0,0,46797,5469,11194.81,288.606,11483
10/04/2022 02:00,20016.068,20016.068,20872.725,1136.99,1064,19789,914,0,0,46797,5469,11189.088,288.606,11477
10/04/2022 03:00,20006.801,20006.801,20914.28,1144.915,1064,19783,914,0,0,46797,5469,11202.091,288.606,11490
10/04/2022 04:00,20052.935,20052.935,21205.536,1194.469,1074,19686,913,0,0,46797,5469,11303.353,288.606,11591
10/04/2022 05:00,20197.068,20197.068,21384.531,1160.254,1087,19716,913,0,0,46797,5469,11409.287,282.05,11691
10/04/2022 06:00,21173.068,21173.068,22625.132,1195.55,1102,19560,913,0,0,46797,5469,11616.226,267.902,11884
10/04/2022 07:00,23155.801,23155.801,24984.439,1312.286,1337,20021,914,372,0,46797,5469,11548.95,267.902,11816
10/04/2022 08:00,25040.068,25040.068,27254.648,1302.739,1373,21021,913,1153,0,46797,5469,11521.263,267.902,11789
10/04/2022 09:00,26368.068,26372.69,28904.473,1411.062,1437,21938,913,1495,0,46797,5469,11545.93,281.67,11827
10/04/2022 10:00,26845.801,26851.701,29502.728,1400.416,1472,22285,913,1590,0,46797,5494.333,11719.359,271.757,11991
10/04/2022 11:00,26714.468,26720.368,29447.656,1385.171,1455,21632,913,2121,0,46797,5659,12796.483,311.008,13107
10/04/2022 12:00,26852.935,26858.835,29552.133,1435.535,1474,21847,913,2026,0,46797,5582.5,12974.433,350.213,13324
10/04/2022 13:00,26787.935,26793.835,29280.889,1390.289,1492,21928,913,1865,0,46797,5524,12954.997,333.126,13288
10/04/2022 14:00,26418.201,26424.101,28887.19,1299.247,1467,22478,913,979,0,46797,5524,12497.666,333.126,12830
10/04/2022 15:00,26545.801,26551.701,28964.188,1334.625,1485,22587,913,984,0,46797,5524,12487.806,333.126,12820
10/04/2022 16:00,27105.339,27111.239,29514.787,1372.879,1496,22306,913,1787,0,46797,5524,12809.141,368.067,13177
10/04/2022 17:00,27855.131,27905.731,30048.817,1378.642,1469,21843,913,2329,0,46797,5524,13029.081,367.89,13396
10/04/2022 18:00,28548.875,28957.075,30763.336,1157.501,1410,22223,913,2246,0,46797,5524,12615.807,350.533,12966
10/04/2022 19:00,27841.82,27841.918,29607.248,1378.322,1353,22359,913,1357,0,46797,5524,12425.101,333.126,12758
10/04/2022 20:00,25899.274,25899.274,27583.197,1348.191,1361,22219,913,101,0,46797,5284,12146.385,333.126,12479
10/04/2022 21:00,23682.075,23682.075,25286.6,1272.024,1387,22167,913,0,0,46797,5164,12614.039,271.548,12885
10/04/2022 22:00,21880.967,21880.967,23310.315,1182.884,1344,21352,913,0,0,46797,5164,12597.725,254.516,12852
10/04/2022 23:00,20672.068,20672.068,22090.252,1228.205,1327,20265,913,0,0,46797,5164,12578.768,254.516,12833
11/04/2022 00:00,19726.201,19726.201,21111.769,1075.93,1142,19425,914,0,0,46797,5164,12999.009,268.46,13267
11/04/2022 01:00,19794.801,19794.801,20931.48,1086.75,1374,19293,913,0,0,46797,5164,13209.13,324.979,13534
11/04/2022 02:00,19845.068,19845.068,20852.672,1124.601,1376,19369,913,0,0,46797,4924,13147.106,373.309,13520
11/04/2022 03:00,20139.201,20139.201,21145.052,1046.745,1394,19543,914,0,0,46797,4804,13227.997,450.543,13678
11/04/2022 04:00,21772.801,21772.801,22713.164,1143.771,1315,20884,914,0,0,46797,4804,13560.974,512.285,14073
11/04/2022 05:00,24602.285,24602.285,25499.988,1271.498,1260,21667,914,83,0,46797,4804,13438.6,780.044,14218
11/04/2022 06:00,26744.235,26744.235,27665.114,1273.923,1260,21757,913,937,0,46797,4804,13373.82,780.166,14153
11/04/2022 07:00,26743.515,26743.515,27764.353,1338.823,1310,21760,914,780,0,46797,4804,13444.358,676.599,14120
11/04/2022 08:00,27525.05,27525.05,28791.781,1325.714,1349,21714,913,1561,0,46797,4804,13426.408,678.372,14104
11/04/2022 09:00,27892.784,27901.884,29410.99,1356.482,1377,21349,914,2238,0,46797,4993.689,13257.156,788.264,14045
11/04/2022 10:00,28151.534,28151.534,29854.03,1348.868,1399,20997,913,2370,0,46797,5000.23,13626.499,831.664,14458
11/04/2022 11:00,27923.059,27923.059,29747.882,1343.839,1436,20731,914,1736,0,46797,5000.23,13793.118,844.946,14638
11/04/2022 12:00,27344.967,27344.967,29407.836,1289.578,1428,20388,913,1257,0,46797,5000.23,14138.301,808.633,14946
11/04/2022 13:00,27028.987,27028.987,29161.064,1314.215,1426,20424,913,1007,0,46797,5000.23,14499.592,797.731,15297
11/04/2022 14:00,26771.438,26771.438,28915.954,1306.516,1429,20332,913,730,0,46797,5000.23,14570.932,711.894,15282
11/04/2022 15:00,26986.613,26986.613,29190.08,1317.379,1431,20237,913,1011,0,46797,5000.23,14581.151,678.161,15259
11/04/2022 16:00,27657.742,27657.742,29654.075,1318.229,1429,20280,914,1621,0,46797,5000.23,14531.524,804.265,15335
11/04/2022 17:00,28601.633,28759.133,30319.263,1313.695,1429,20541,913,2098,0,46797,4853.061,14328.639,906.851,15235
11/04/2022 18:00,28679.609,29928.804,31240.954,1113.628,1426,20442,913,2170,279.195,46797,4804,14291.451,867.373,15158
11/04/2022 19:00,27807.226,28637.275,29857.282,1236.136,1409,20428,912,1384,518.099,46797,4804,14245.049,896.892,15141
11/04/2022 20:00,26433.777,26515.129,27523.178,1254.538,1400,20520,913,351,81.352,46797,4804,14311.169,824.618,15135
11/04/2022 21:00,24229.269,24523.145,25429.881,1189.039,1368,20542,913,0,293.876,46797,4804,14582.751,834.849,15417
11/04/2022 22:00,22417.655,23219.875,24072.252,1180.733,1321,20683,913,0,802.219,46797,4804,14477.163,902.571,15379
11/04/2022 23:00,21078.868,21857.179,22719.152,1122.56,1338,20594,913,0,778.311,46797,4804,14041.175,839.455,14880
12/04/2022 00:00,20104.068,21214.257,22135.215,1068.039,1388,19623,913,0,1110.189,46797,4804,13896.899,703.695,14600
12/04/2022 01:00,19715.068,20794.286,21647.941,1068.167,1390,19219,913,0,1079.218,46797,4804,13933.121,668.192,14601
12/04/2022 02:00,19659.801,20951.562,21740.896,1076.287,1402,19174,913,0,1291.76,46797,4804,14002.148,594.189,14596
12/04/2022 03:00,19687.068,21135.872,21926.843,1032.513,1446,19094,913,0,1448.804,46797,4804,13962.172,572.538,14534
12/04/2022 04:00,21233.068,22553.875,23211.95,1080.269,1413,20562,913,0,1320.807,46797,4804,13771.566,653.914,14425
12/04/2022 05:00,25091.766,25354.44,25923.524,1285.006,1385,21401,913,789,262.674,46797,4804,13693.463,644.315,14337
12/04/2022 06:00,27146.105,27146.105,27713.777,1248.974,1396,21720,914,1787,0,46797,4804,13684.259,596.843,14281
12/04/2022 07:00,26537.728,26537.728,27317.636,1306.686,1382,21791,913,1133,0,46797,4804,13673.263,578.88,14252
12/04/2022 08:00,26253.755,26253.755,27676.968,1326.484,1369,21732,913,942,0,46797,4804,13706.331,589.236,14295
12/04/2022 09:00,25518.63,25518.63,27354.013,1339.833,1375,21371,912,575,0,46797,4804,14089.35,559.577,14648
12/04/2022 10:00,25201.73,25208.896,27269.423,1353.258,1380,21007,912,622,0,46797,4804,14325.883,585.107,14910
12/04/2022 11:00,25104.333,25108.75,27137.38,1319.876,1388,20844,912,672,0,46797,4804,14415.237,569.603,14984
12/04/2022 12:00,24943.831,24944.331,27000.322,1261.981,1429,20749,913,575,0,46797,4804,14571.808,657.634,15229
12/04/2022 13:00,24696.232,24696.232,26806.323,1265.512,1434,20489,913,588,0,46797,4804,14867.253,751.869,15619
12/04/2022 14:00,25045.853,25045.853,27099.152,1295.76,1437,20245,913,1156,0,46797,4804,15253.173,788.671,16041
12/04/2022 15:00,25773.97,25773.97,27752.315,1319.073,1410,20293,912,1547,0,46797,4804,15209.814,856.841,16066
12/04/2022 16:00,26845.913,26845.913,28651.245,1345.216,1412,20345,912,1916,0,46797,4804,15188.691,898.163,16086
12/04/2022 17:00,26730.141,28043.032,29377.504,1391.168,1389,20562,912,1485,1312.891,46797,4804,14737.758,864.152,15601
12/04/2022 18:00,27796.199,29077.698,30045.053,1576.424,1374,20974,912,2111,1078.699,46797,4804,14493.832,853.352,15347
12/04/2022 19:00,27016.481,28242.756,29179.595,1490.428,1364,21231,912,1112,1023.475,46797,4804,14591.333,842.377,15433
12/04/2022 20:00,25618.305,25893.024,26820.418,1408.844,1204,21292,912,0,274.719,46797,4804,14842.815,828.699,15671
12/04/2022 21:00,23598.35,23918.888,24724.084,1300.015,1098,20792,912,0,320.538,46797,4804,15131.532,769.7,15901
12/04/2022 22:00,22342.935,22438.201,22790.035,1215.105,1080,20692,912,0,95.267,46797,4804,15156.416,705.434,15861
12/04/2022 23:00,21226.868,21329.3,21571.521,1161.259,1112,20482,912,0,102.433,46797,4804,15125.827,707.351,15833
13/04/2022 00:00,20550.068,20933.467,21111.912,1101.545,1128,19996,912,0,383.399,46797,5379,14562.534,590.066,15152
13/04/2022 01:00,20226.935,20691.648,20791.826,1078.977,1150,19607,913,0,464.713,46797,5379,14256.463,600.657,14857
13/04/2022 02:00,20021.335,20664.605,20762.738,1075.895,1158,19249,912,0,643.27,46797,5379,14604.809,579.772,15184
13/04/2022 03:00,20074.068,20854.95,21008.869,1067.415,1160,19799,913,0,780.882,46797,5379,14737.846,720.74,15458
13/04/2022 04:00,21391.801,22173.559,22332.425,1115.832,1164,20516,912,0,781.757,46797,5379,14669.304,763.939,15433
13/04/2022 05:00,24152.868,24670.42,24805.561,1220.238,1126,20661,912,602,517.552,46797,5379,14215.664,773.214,14988
13/04/2022 06:00,26049.865,26461.828,26603.72,1259.971,1148,20706,912,1912,411.963,46797,5379,13955.703,765.424,14721
13/04/2022 07:00,25248.014,25480.529,26073.305,1240.183,1145,20878,912,766,232.516,46797,5379,13963.039,878.661,14841
13/04/2022 08:00,24428.201,25163.758,26640.924,1252.639,1195,20643,912,133,735.557,46797,5379,14095.444,855.027,14950
13/04/2022 09:00,23718.624,24691.629,26748.52,1321.025,1239,20121,912,0,973.005,46797,5379,14495.988,819.478,15315
13/04/2022 10:00,23301.432,24456.741,26738.427,1261.822,1270,19976,912,0,1155.31,46797,5379,14793.768,825.801,15619
13/04/2022 11:00,23065.135,24458.095,26793.509,1242.961,1298,19906,912,0,1392.96,46797,5379,14739.051,887.936,15626
13/04/2022 12:00,22805.801,24253.365,26762.832,1262.341,1273,20010,912,0,1447.565,46797,5379,14603.805,916.731,15520
13/04/2022 13:00,22743.135,24300.057,26758.99,1262.597,1407,19731,912,155,1556.923,46797,5379,14718.574,1083.024,15801
13/04/2022 14:00,23120.751,24613.049,27015.825,1281.359,1464,19691.95,912,3,1492.299,46797,5379,14580.206,1491.471,16071
13/04/2022 15:00,23786.193,25321.602,27648.84,1320,1480,19631,911,332,1535.409,46797,5379,14455.085,1563.356,16018
13/04/2022 16:00,24794.475,26190.289,28288.771,1398.114,1480,19931,911,86,1395.814,46797,5379,14360.431,1478.115,15838
13/04/2022 17:00,25813.697,27159.579,28746.396,1393.939,1434,20415,911,328,1345.882,46797,5379,13835.727,1466.344,15302
13/04/2022 18:00,27340.417,28435.252,29945.348,1533.304,1375,20351,911,1932,937.035,46797,5379,13845.871,1460.753,15306
13/04/2022 19:00,26749.355,27713.728,29128.087,1529.867,1349,20383,910,1347,806.573,46797,5379,13812.82,1423.345,15236
13/04/2022 20:00,25630.84,26205.191,27369.505,1368.178,1373,20030,911,582,574.351,46797,5379,14493.203,1362.555,15855
13/04/2022 21:00,23709.092,24500.095,25548.954,1257.676,1379,19919,911,0,791.003,46797,5379,14861.272,968.355,15829
13/04/2022 22:00,22014.684,22578.919,23391.204,1273.76,1310,19621.27,912,0,564.235,46797,5379,15227.283,688.847,15916
13/04/2022 23:00,20817.473,21324.847,22100.294,1161.819,1345,19487,912,0,507.374,46797,5379,15356.988,698.191,16055
14/04/2022 00:00,19926.468,20715.056,21515.864,1116.833,1350,19414,913,0,788.588,46797,5379,15214.374,854.284,16068
14/04/2022 01:00,19575.201,20390.803,21247.235,1129.796,1357,19121,913,0,815.602,46797,5765.75,15185.381,809.898,15995
14/04/2022 02:00,19779.935,20321.242,21150.198,1133.935,1367,19056,913,0,541.308,46797,6042,15247.764,709.092,15956
14/04/2022 03:00,20068.335,20667.088,21360.943,1114.574,1377,19104,913,0,598.753,46797,6042,15241.904,700.025,15941
14/04/2022 04:00,21460.935,21675.572,22252.932,1171.954,1393,19466,913,0,214.637,46797,6042,14933.801,695.357,15629
14/04/2022 05:00,23823.134,24257.051,24789.222,1251.527,1378,20171,913,603,433.917,46797,6042,14201.729,689.374,14891
14/04/2022 06:00,25308.668,26177.78,26735.596,1270.336,1389,20321,913,1429,869.112,46797,6042,14101.856,579.506,14681
14/04/2022 07:00,24904.668,25779.459,26677.512,1255.718,1383,20382,913,977,874.792,46797,6042,14118.89,543.63,14662
14/04/2022 08:00,24242.801,25569.293,27325.879,1266.353,1432,20314,913,335,1326.493,46797,6042,14104.566,526.871,14631
14/04/2022 09:00,23421.071,25150.486,27451.273,1327.877,1486,20073.67,913,9,1729.414,46797,6042,14262.959,526.936,14789
14/04/2022 10:00,23028.935,24726.399,27323.312,1358.446,1496,20016,913,44,1697.465,46797,6042,14216.852,523.53,14740
14/04/2022 11:00,22454.068,24352.219,27239.226,1340.162,1494,19485,913,0,1898.151,46797,6042,14508.18,523.53,15031
14/04/2022 12:00,22016.801,23976.814,26950.581,1278.977,1498,19046,913,0,1960.013,46797,6042,14592.505,523.53,15116
14/04/2022 13:00,21692.201,23852.727,26880.069,1236.052,1505,18876,913,0,2160.525,46797,6042,14588.207,523.53,15111
14/04/2022 14:00,22009.808,23731.713,26770.688,1271.699,1500,19029.74,913,80,1721.905,46797,6042,14497.759,523.53,15021
14/04/2022 15:00,21722.935,23533.438,26765.295,1278.914,1514,19065,913,0,1810.504,46797,6042,14410.248,523.53,14933
14/04/2022 16:00,22552.068,24019.526,27038.326,1292.39,1531,19333,913,215,1467.458,46797,6042,14347.291,693.73,15041
14/04/2022 17:00,23612.601,25086.374,27499.539,1284.94,1481,19873,913,671,1426.623,46797,6042,14200.622,694.537,14895
14/04/2022 18:00,24995.801,26425.188,28542.597,1411.872,1395,20023,913,1441,1207.387,46797,6042,14086.797,770.487,14857
14/04/2022 19:00,24108.668,26002.287,27927.047,1295.162,1357,19931,913,686,1671.619,46797,6042,14125.18,717.234,14842
14/04/2022 20:00,23401.801,24898.871,26560.353,1247.815,1428,19534,913,270,1428.07,46797,6120.5,14294.266,655.53,14949
14/04/2022 21:00,22275.344,23497.484,25002.908,1502.671,1382,19315.81,913,10,1153.14,46797,6199,14189.132,654.58,14843
14/04/2022 22:00,20872.134,21667.465,23225.389,1351.743,1343,19216,913,0,726.331,46797,6199,14160.685,652.53,14813
14/04/2022 23:00,19556.068,20386.346,21881.783,1129.101,1386,18772,914,0,761.278,46797,6199,14259.694,609.33,14869
15/04/2022 00:00,18599.068,19227.07,20779.522,1155.363,1367,18053,914,0,559.002,46797,6199,14288.702,598.663,14887
15/04/2022 01:00,18112.068,18773.208,20308.216,1154.692,1369,17620,914,0,592.14,46797,6199,14348.435,516.53,14864
15/04/2022 02:00,18140.935,18525.966,20135.588,1158.322,1370,17660,914,0,316.031,46797,6199,14313.285,516.53,14829
15/04/2022 03:00,18168.068,18606.877,20193.976,1079.264,1394,17642,914,0,369.81,46797,6199,14282.034,516.53,14798
15/04/2022 04:00,18605.598,18884.534,20515.735,1058.953,1480,17694.53,914,0,209.936,46797,6199,14197.052,516.53,14713
15/04/2022 05:00,19515.801,19584.801,21153.065,1105.444,1440,18118,914,0,0,46797,6359,14214.342,509.163,14723
15/04/2022 06:00,20466.068,20535.068,22154.505,1212.426,1453,18818,914,0,0,46797,6399,14120.67,499.53,14620
15/04/2022 07:00,22012.068,22097.068,23985.674,1324.686,1449,19476,913,0,0,46797,6399,13951.415,499.53,14450
15/04/2022 08:00,22298.801,22399.801,24984.717,1353.868,1420,19705,913,0,0,46797,6399,13799.631,539.098,14338
15/04/2022 09:00,22318.322,22356.539,25378.582,1413.302,1321,19615.254,912,0,0,46797,6399,13986.095,632.737,14618
15/04/2022 10:00,22044.247,22044.247,25428.674,1469.151,1304,19528.046,912,0,0,46797,6379.867,14044.71,621.26,14665
15/04/2022 11:00,21444,21444,25025.563,1341.054,1316,19347.199,912,0,0,46797,6112,14017.918,630.393,14648
15/04/2022 12:00,21209.508,21209.508,24738.756,1341.584,1310,19395.173,912,0,0,46797,6112,14103.002,735.86,14838
15/04/2022 13:00,20807.287,20807.287,24307.553,1303.213,1304,19122.486,912,0,0,46797,6112,14242.376,686.563,14928
15/04/2022 14:00,21067.524,21067.524,24255.824,1320.129,1303,18969.589,912,0,0,46797,6092.8,14327.948,694.365,15022
15/04/2022 15:00,21493.868,21493.868,24345.337,1339.746,1312,18770.8,912,107,0,46797,5824,14504.549,722.69,15227
15/04/2022 16:00,22180.686,22180.686,24860.695,1374.015,1306,18284.751,912,1098,0,46797,5824,14256.837,689.543,14946
15/04/2022 17:00,23083.25,23083.25,25440.756,1424.066,1283,18778.449,912,1522,0,46797,5664,14231.817,686.53,14918
15/04/2022 18:00,24358.435,24358.435,26402.11,1616.832,1305,19769.5,912,1779,0,46797,5624,14209.245,686.53,14895
15/04/2022 19:00,23661.695,23661.695,25671.447,1548.714,1320,19481.894,912,1359,0,46797,5624,14006.445,746.136,14752
15/04/2022 20:00,22561.184,22561.184,24528.509,1410.23,1317,18929.983,912,818,0,46797,5624,13835.49,769.717,14605
15/04/2022 21:00,21365.711,21365.711,23243.899,1340.102,1310,18842.643,912,64,0,46797,5624,13819.299,734.417,14553
15/04/2022 22:00,20231.427,20231.427,21963.292,1210.915,1310,18756.359,912,0,0,46797,5716.25,13840.327,721.85,14562
15/04/2022 23:00,19165.438,19165.438,20836.928,1167.808,1314,18250.637,912,0,0,46797,6239,13819.193,673.667,14492
16/04/2022 00:00,18747.009,18747.009,20413.327,1122.557,1316,17923.941,912,0,0,46797,6334,13680.228,672.85,14353
16/04/2022 01:00,18213.278,18213.278,19799.533,1122.145,1309,17574.477,912,0,0,46797,6339,13572.628,679.118,14251
16/04/2022 02:00,18023.249,18023.249,19557.924,1107.683,1315,17414.448,912,0,0,46797,6339,13504.228,690.919,14195
16/04/2022 03:00,18141.501,18141.501,19681.961,1097.423,1312,17357.7,912,0,0,46797,6339,13662.748,690.919,14353
16/04/2022 04:00,18530.862,18530.862,20093.869,1130.997,1312,17442.061,912,0,0,46797,6339,13670.074,643.069,14313
16/04/2022 05:00,18645.588,18645.588,20265.244,1143.704,1031,17393.653,912,0,0,46797,6339,13663.832,587.369,14251
16/04/2022 06:00,19663.268,19663.268,21270.762,1146.491,1100,17272.2,912,29,0,46797,6339,13646.798,496.496,14143
16/04/2022 07:00,21290.448,21290.448,23127.108,1231.983,1200,17471.38,912,1127,0,46797,6339,13778.31,486.951,14265
16/04/2022 08:00,22943.825,22943.825,25335.439,1309.188,1300,18107.024,912,2034,0,46797,6339,13814.833,486.951,14301
16/04/2022 09:00,23445.426,23447.034,26452.741,1375.616,1300,18940.491,912,1704,0,46797,6339,13830.654,486.951,14317
16/04/2022 10:00,23554.181,23564.901,26893.394,1367.508,1300,18905.113,912,1844,0,46797,6310.5,13822.746,487.284,14310
16/04/2022 11:00,23871.086,23881.806,27104.442,1361.539,1300,19625.018,912,1442,0,46797,6149,13865.207,499.351,14364
16/04/2022 12:00,23986.928,23997.648,27140.824,1377.157,1300,19803.127,912,1380,0,46797,6149,13902.34,505.121,14407
